2, 0.035963738999999995, 0.010782697000000008, 0.0003215290000000426, 0.04707906899999997, 0.5073466300964355
2, 0.03039644000000008, 0.00617295799999984, 0.00014715400000020473, 0.036727849000000035, 0.0533449649810791
2, 0.02902865500000007, 0.01061471199999997, 0.00019854299999999547, 0.03986195400000003, 0.05681014060974121
2, 0.02702743399999985, 0.002121787000000097, 0.0002905740000000989, 0.029450581999999947, 0.03815102577209473
2, 0.029480846999999866, 0.018133200999999932, 0.00019018900000000727, 0.047815502000000176, 0.05678820610046387
2, 0.028211964000000034, 0.019568367999999836, 0.00014728799999996767, 0.047938696000000114, 0.05599832534790039
2, 0.028620843999999757, 0.0035195299999992713, 0.00019681599999987753, 0.03234843200000004, 0.04105710983276367
2, 0.029933760000000476, 0.010139028000000216, 0.00018912300000017979, 0.040273166000000415, 0.05698275566101074
2, 0.029842017, 0.0014772799999995812, 0.0003716310000001499, 0.031701587000000586, 0.040563106536865234
2, 0.03058959200000011, 0.10264459500000012, 0.0003058989999997763, 0.13355265100000047, 0.14223313331604004
2, 0.029270713000000725, 0.002325319999999742, 0.00046471199999942314, 0.03207208099999992, 0.041259765625
2, 0.02845239900000074, 0.0007782800000004642, 0.00013840899999983947, 0.029378910999998453, 0.03733038902282715
2, 0.028365314000000197, 0.0006722270000008024, 0.00014904999999920676, 0.029197030000000623, 0.03785443305969238
2, 0.029936314000000408, 0.0015762950000013376, 0.0001636729999994202, 0.03168775700000026, 0.04042816162109375
2, 0.029835362000000032, 0.011736654999999985, 0.004448828999999321, 0.04603388900000027, 0.05505824089050293
2, 0.028417947999999527, 0.021854605999999777, 0.00022457100000039532, 0.050508287999999624, 0.05913543701171875
2, 0.028302379999999516, 0.0017380790000007806, 0.00017367399999912436, 0.030224590999999634, 0.03898262977600098
2, 0.028859544999999542, 0.0034778309999996537, 0.00023608899999949529, 0.03258300300000094, 0.049945831298828125
2, 0.028909808999999953, 0.001326755000000901, 0.0004089709999988145, 0.03065539800000039, 0.039704322814941406
2, 0.028526130999999566, 0.0098275749999992, 0.0007515250000000862, 0.039116999000000874, 0.04806828498840332
2, 0.028930801000001338, 0.0011898910000009977, 0.0002469149999999587, 0.030377831999999216, 0.04556131362915039
2, 0.031786971999999025, 0.0011884359999996263, 0.00018278200000132472, 0.033170268000001, 0.04279470443725586
2, 0.029563524000000285, 0.01476024099999762, 0.0005959489999973755, 0.04493108600000184, 0.05360722541809082
2, 0.028005742000001277, 0.005641143000001847, 0.00021649800000034247, 0.033874346999997584, 0.042444705963134766
2, 0.029926877000001184, 0.0004127720000006718, 0.00011993100000040613, 0.0304699339999992, 0.04149603843688965
2, 0.0294790220000003, 0.0028986250000002656, 0.0003658050000012736, 0.032755210999997786, 0.04109954833984375
2, 0.028133959999998126, 0.00955809299999899, 0.000137764000001539, 0.03784117000000009, 0.04631400108337402
2, 0.028929444999999276, 0.05884335200000024, 0.0012464090000001704, 0.08903242699999936, 0.09788632392883301
2, 0.027946502000002482, 0.008094736000000324, 0.000171465000001092, 0.03622419499999907, 0.045763492584228516
2, 0.030316310999999985, 0.00030360299999898643, 0.000170726000000343, 0.03079967400000072, 0.040137290954589844
4, 0.07360752299999973, 0.024890217999999464, 0.0019210899999997366, 0.10043050099999817, 0.10965323448181152
4, 0.06348244499999822, 0.006454897999997655, 0.0002691119999980174, 0.07021798299999915, 0.08624744415283203
4, 0.0677389159999997, 0.055318745000001, 0.06419267299999731, 0.18726166100000086, 0.2017078399658203
4, 0.06448380400000175, 0.009821170000002155, 0.001199739999997007, 0.07551659599999994, 0.0932619571685791
4, 0.06792845799999725, 0.0033686780000010685, 0.002676497000003053, 0.07398443800000365, 0.0915517807006836
4, 0.06445091700000205, 0.023618056999993087, 0.002371537999998452, 0.09045026600000483, 0.10582304000854492
4, 0.0660575080000001, 0.0021301829999984534, 0.0009229529999998931, 0.0691226510000007, 0.08303594589233398
4, 0.07718904700000451, 0.02472198600000297, 0.1854699800000006, 0.2874045040000013, 0.3060026168823242
4, 0.06635412600000024, 0.02287093999999712, 0.000274105000002578, 0.08951153900000008, 0.10099983215332031
4, 0.06490511399999832, 0.004178606000003526, 0.0008644210000028352, 0.0699610100000001, 0.08539056777954102
4, 0.06387662199999511, 0.02572695399999958, 0.002221071999997548, 0.09183522400000044, 0.10732173919677734
4, 0.06975652500000251, 0.005347774999997057, 0.0004032370000004448, 0.0755381940000035, 0.08589792251586914
4, 0.07126628099999976, 0.010702687999994964, 0.000561134000001573, 0.08254273000000012, 0.09587550163269043
4, 0.0642881720000048, 0.01335477199999957, 0.0013868899999991413, 0.07904308800000592, 0.08826589584350586
4, 0.060954490999996835, 0.005875499999994815, 0.00034191399999627947, 0.06718277499999914, 0.08592581748962402
4, 0.06791169899999971, 0.003096040999999161, 0.0005397409999972069, 0.07155944899999866, 0.08185148239135742
4, 0.06512656799999661, 0.031154553000007468, 0.018234651000000213, 0.1145309329999975, 0.13160443305969238
4, 0.06818819499999051, 0.047969949999995265, 0.004103336000000013, 0.12027361299999484, 0.1309802532196045
4, 0.06701010300000121, 0.010788464000000886, 0.00027786900000137393, 0.07808805100000882, 0.09580183029174805
4, 0.07094274899999675, 0.014743108000004668, 0.005999893000009138, 0.09169777299999282, 0.10100507736206055
4, 0.06664159999999697, 0.011534639000004177, 0.00032278099999416554, 0.07851005700000258, 0.08904075622558594
4, 0.06698094399999377, 0.017875343000000044, 0.0012759899999963409, 0.08614362000000142, 0.09520745277404785
4, 0.06415564299999232, 0.0433140859999952, 0.0012410500000044067, 0.10872230000001082, 0.12113714218139648
4, 0.06869986299999198, 0.05191641799999047, 0.10602034699999763, 0.22665241699999683, 0.2435624599456787
4, 0.0684081429999992, 0.009954214000003958, 0.0016116320000065798, 0.07998538100000019, 0.09473109245300293
4, 0.07425513399999772, 0.02196069999999395, 0.011000578999997401, 0.10723003799999731, 0.11850190162658691
4, 0.06379801100000293, 0.030875040000012177, 0.010297199999996565, 0.10498219800000186, 0.12593650817871094
